1.000000000000000000e+00,2.185430534813131089e+02,1.125716742746936916e+01
2.000000000000000000e+00,4.778214378844622843e+02,3.545641645055121671e+01
3.000000000000000000e+00,3.793972738151322801e+02,2.257423924305306784e+01
4.000000000000000000e+00,3.193963178886664878e+02,3.034282764658811260e+01
5.000000000000000000e+00,1.202083881990964329e+02,4.630265895704371815e+01
6.000000000000000000e+00,1.201975341512911939e+02,1.997168916595499866e+01
7.000000000000000000e+00,7.613762547568975947e+01,2.641531692142518750e+01
8.000000000000000000e+00,4.397792655987208263e+02,4.022204554172194690e+01
9.000000000000000000e+00,3.205017552844439592e+02,1.915192661966489851e+01
1.000000000000000000e+01,3.686326600082204550e+02,1.307919639315171878e+01
1.100000000000000000e+01,5.926302243311110374e+01,2.159005811655072193e+01
1.200000000000000000e+01,4.864594334728974445e+02,1.644885149016017678e+01
1.300000000000000000e+01,4.245991883601897712e+02,4.718790609370292088e+01
1.400000000000000000e+01,1.455525998052242755e+02,4.232481518257667830e+01
1.500000000000000000e+01,1.318212352431952752e+02,3.533615026041694307e+01
1.600000000000000000e+01,1.325320294340452278e+02,4.485842360750871194e+01
1.700000000000000000e+01,1.869090093317919639e+02,4.214688307596458117e+01
1.800000000000000000e+01,2.861403942345070277e+02,1.746280235544143267e+01
1.900000000000000000e+01,2.443752583889520906e+02,4.570235993959911269e+01
2.000000000000000000e+01,1.810531130891188525e+02,3.157368967662602799e+01
2.100000000000000000e+01,3.253338026250707458e+02,4.229760620656249870e+01
2.200000000000000000e+01,1.127722372934188257e+02,4.584365199693972670e+01
2.300000000000000000e+01,1.814650918408481743e+02,2.272013899887455324e+01
2.400000000000000000e+01,2.148628294821612599e+02,1.440207698110707035e+01
2.500000000000000000e+01,2.552314928976661577e+02,1.911740650167766731e+01
2.600000000000000000e+01,4.033291826268560953e+02,2.708431154505025162e+01
2.700000000000000000e+01,1.398532019712618819e+02,4.272059063689972191e+01
2.800000000000000000e+01,2.814054972861251827e+02,4.442922333025373405e+01
2.900000000000000000e+01,3.165865559879190982e+02,1.027808522124762902e+01
3.000000000000000000e+01,7.090268572399897096e+01,3.042989210310263104e+01
3.100000000000000000e+01,3.233951833556472479e+02,2.669644012595115967e+01
3.200000000000000000e+01,1.267358556592811851e+02,1.888431241882921086e+01
3.300000000000000000e+01,7.927321684337577778e+01,1.479461469334731305e+01
3.400000000000000000e+01,4.769984917639999367e+02,2.350460685614511647e+01
3.500000000000000000e+01,4.845344148835517331e+02,4.771638815650076992e+01
3.600000000000000000e+01,4.137788066524075248e+02,2.292811728083020739e+01
3.700000000000000000e+01,1.870761961280168180e+02,3.075162486973464482e+01
3.800000000000000000e+01,9.395245130287273128e+01,3.812075835580711214e+01
3.900000000000000000e+01,3.579048619304705880e+02,2.454518409517175925e+01
4.000000000000000000e+01,2.480686221828205760e+02,4.887128330883842864e+01
4.100000000000000000e+01,1.049172056801504738e+02,4.849789179768444569e+01
4.200000000000000000e+01,2.728296095500716092e+02,2.007129183301456621e+01
4.300000000000000000e+01,6.547483450184827802e+01,2.988994023569541980e+01
4.400000000000000000e+01,4.591941809354519251e+02,2.203513239267078561e+01
4.500000000000000000e+01,1.664509917200076075e+02,2.139361977509870627e+01
4.600000000000000000e+01,3.481350279592919037e+02,1.147547789418131181e+01
4.700000000000000000e+01,1.902699842402349191e+02,3.438257335919587376e+01
4.800000000000000000e+01,2.840306095300148854e+02,3.010716092915446040e+01
4.900000000000000000e+01,2.960196257044758568e+02,1.205915004999957318e+01
5.000000000000000000e+01,1.331845049864871839e+02,2.114585856946445830e+01
5.100000000000000000e+01,4.863130824940513435e+02,4.633063543866614964e+01
5.200000000000000000e+01,3.988097705125015295e+02,1.958247562667889596e+01
5.300000000000000000e+01,4.727745237038851087e+02,1.579579488364892370e+01
5.400000000000000000e+01,4.526723076924419615e+02,2.957811041110252148e+01
5.500000000000000000e+01,3.190549904649882933e+02,4.942601816442402907e+01
5.600000000000000000e+01,4.648434057604025611e+02,1.968221086046001744e+01
5.700000000000000000e+01,8.982162592336376861e+01,3.688542189623514389e+01
5.800000000000000000e+01,1.381922880886153280e+02,4.046478461314870145e+01
5.900000000000000000e+01,7.035228000974213103e+01,1.950550175969598854e+01
6.000000000000000000e+01,1.963986488434689477e+02,3.912865394447437950e+01
6.100000000000000000e+01,2.249047803602668978e+02,2.471132530877012812e+01
6.200000000000000000e+01,1.721070642982531638e+02,3.529223322374318172e+01
6.300000000000000000e+01,4.229318791183682151e+02,3.534118843043579261e+01
6.400000000000000000e+01,2.105389970121151748e+02,3.143098736299034002e+01
6.500000000000000000e+01,1.764205293593213355e+02,1.361159080217633210e+01
6.600000000000000000e+01,2.942132374212118293e+02,4.341209982356951969e+01
6.700000000000000000e+01,1.134159012386431868e+02,2.283120259886943160e+01
6.800000000000000000e+01,4.109886413393178373e+02,1.746074041599417015e+01
6.900000000000000000e+01,8.354778965589687800e+01,1.163100566219055665e+01
7.000000000000000000e+01,4.940991214702327738e+02,3.363571772752967348e+01
7.100000000000000000e+01,3.975101461834958627e+02,3.710257447369129835e+01
7.200000000000000000e+01,1.394220566903775875e+02,1.066351315711424519e+01
7.300000000000000000e+01,5.248495270562108317e+01,3.048372233197124004e+01
7.400000000000000000e+01,4.169576428046753449e+02,1.905983100791751639e+01
7.500000000000000000e+01,3.680858047314276860e+02,3.580691161637799524e+01
7.600000000000000000e+01,3.780532256184442872e+02,1.697465716019965853e+01
